CONVERSATION_ID,CONVERSATION_STEP,TEXT,LANGUAGE,LABEL,CONTEXT,FEATURES
1895,5,Please verify your social security number to stop the legal procedure.,English,suspicious,Data harvesting,verification_request
2070,4,Verification ke liye kya aap apna date of birth confirm kar sakte hain?,Hinglish,neutral,Standard verification,verification_request
2408,6,"Yes, that time works perfectly for me. Thank you.",English,neutral,Confirmation response,agreement
1264,1,"Neenga udane panam kattalana, naanga arrest warrant issue panna vendi varum.",Tanglish,scam,Threat of arrest,"fear_mongering, urgency"
1658,1,Why do you need to know who I am? Just follow the instructions.,English,suspicious,Defensive response,"aggression, avoidance"
1644,3,Kya aap jaldi se apna credit card expiry date confirm kar sakte hain?,Hinglish,suspicious,Financial info request,"urgency, financial_request"
1057,4,"Paati, idhu naan dhaan. Naan oru prachanai-la maatikiten, bail-ku panam thevai padudhu.",Tanglish,scam,Family emergency impersonation,"emotional_manipulation, distress"
2199,4,"Namaste, main kal ke liye aapka dentist appointment confirm karne ke liye call kar raha hoon.",Hinglish,neutral,Routine confirmation,"polite, specific_detail"
2141,6,Your package has arrived at the front desk. Please collect it.,English,neutral,Delivery notification,informative
1084,2,Unga parisa release panna neenga oru chinna processing fee kattiya aaganum.,Tanglish,scam,Advance fee fraud,request_money
1885,5,"Please en appa amma kitta sollidhinga, avanga romba kovapaduvaanga.",Tanglish,suspicious,Secrecy request,"secrecy, urgency"
1255,3,"Vazhthukkal! Enga lucky draw-la neenga $50,000 grand prize win pannirukinga.",Tanglish,scam,Too good to be true,"excitement, greed"
2257,5,"Vanakkam, nalaiku unga dentist appointment-a confirm panna koopidren.",Tanglish,neutral,Routine confirmation,"polite, specific_detail"
1852,6,Unga credit card expiry date-a konjam seekiram confirm panringala?,Tanglish,suspicious,Financial info request,"urgency, financial_request"
2129,6,"Hello, I am calling to confirm your dentist appointment for tomorrow.",English,neutral,Routine confirmation,"polite, specific_detail"
1209,4,"Dadi, main hoon. Main musibat mein hoon aur mujhe bail ke liye paise chahiye.",Hinglish,scam,Family emergency impersonation,"emotional_manipulation, distress"
1273,5,Unga computer-la unga data-va thirudara oru aabathana virus irukradha kandupidichirukom.,Tanglish,scam,False technical alert,"technical_jargon, panic"
1655,6,"Please don't tell my parents, they will be very angry.",English,suspicious,Secrecy request,"secrecy, urgency"
1368,1,"Badhaai ho! Aapne hamare lucky draw mein $50,000 ka grand prize jeeta hai.",Hinglish,scam,Too good to be true,"excitement, greed"
2295,6,"Haan, woh waqt mere liye bilkul sahi hai. Shukriya.",Hinglish,neutral,Confirmation response,agreement
1647,2,Security reasons ki wajah se main phone par aur details share nahi kar sakta.,Hinglish,suspicious,Evasive behavior,"evasive, defensive"
1817,6,I cannot share more details over the phone for security reasons.,English,suspicious,Evasive behavior,"evasive, defensive"
1706,1,"Please don't tell my parents, they will be very angry.",English,suspicious,Secrecy request,"secrecy, urgency"
1237,5,Unga parisa release panna neenga oru chinna processing fee kattiya aaganum.,Tanglish,scam,Advance fee fraud,request_money
1975,2,Naan yaaru-nu ungaluku yen theriyanum? Solradha mattum seinga.,Tanglish,suspicious,Defensive response,"aggression, avoidance"
1410,2,Main Tax Bureau se Officer John bol raha hoon. Aapke khilaaf ek pending lawsuit hai.,Hinglish,scam,Authority intimidation,"threatening, urgency"
1333,1,"Vazhthukkal! Enga lucky draw-la neenga $50,000 grand prize win pannirukinga.",Tanglish,scam,Too good to be true,"excitement, greed"
1190,3,"Congratulations! You have won a grand prize of $50,000 in our lucky draw.",English,scam,Too good to be true,"excitement, greed"
2095,2,Konjam thirumba solringala? Neenga sonnadhu sariya kekala.,Tanglish,neutral,Clarification request,"polite, inquiry"
1823,2,Can you quickly confirm your credit card expiry date?,English,suspicious,Financial info request,"urgency, financial_request"
1841,2,Please verify your social security number to stop the legal procedure.,English,suspicious,Data harvesting,verification_request
1713,2,Security reasons ki wajah se main phone par aur details share nahi kar sakta.,Hinglish,suspicious,Evasive behavior,"evasive, defensive"
1798,4,Naan yaaru-nu ungaluku yen theriyanum? Solradha mattum seinga.,Tanglish,suspicious,Defensive response,"aggression, avoidance"
2351,2,"Hello, I am calling to confirm your dentist appointment for tomorrow.",English,neutral,Routine confirmation,"polite, specific_detail"
1946,5,Can you quickly confirm your credit card expiry date?,English,suspicious,Financial info request,"urgency, financial_request"
1675,6,Indha legal procedure-a nirutha dayavu seidhu unga social security number-a verify pannunga.,Tanglish,suspicious,Data harvesting,verification_request
2298,2,"Haan, woh waqt mere liye bilkul sahi hai. Shukriya.",Hinglish,neutral,Confirmation response,agreement
1331,3,"Congratulations! You have won a grand prize of $50,000 in our lucky draw.",English,scam,Too good to be true,"excitement, greed"
1122,2,Main Tax Bureau se Officer John bol raha hoon. Aapke khilaaf ek pending lawsuit hai.,Hinglish,scam,Authority intimidation,"threatening, urgency"
1543,5,"Please en appa amma kitta sollidhinga, avanga romba kovapaduvaanga.",Tanglish,suspicious,Secrecy request,"secrecy, urgency"
2215,1,"Aama, andha time enaku sariya irukum. Nandri.",Tanglish,neutral,Confirmation response,agreement
1243,3,"Neenga udane panam kattalana, naanga arrest warrant issue panna vendi varum.",Tanglish,scam,Threat of arrest,"fear_mongering, urgency"
1921,5,Indha legal procedure-a nirutha dayavu seidhu unga social security number-a verify pannunga.,Tanglish,suspicious,Data harvesting,verification_request
2473,2,"Aama, andha time enaku sariya irukum. Nandri.",Tanglish,neutral,Confirmation response,agreement
1978,5,"Please en appa amma kitta sollidhinga, avanga romba kovapaduvaanga.",Tanglish,suspicious,Secrecy request,"secrecy, urgency"
1193,3,We detected a dangerous virus on your computer that is stealing your data.,English,scam,False technical alert,"technical_jargon, panic"
1880,3,Why do you need to know who I am? Just follow the instructions.,English,suspicious,Defensive response,"aggression, avoidance"
2209,5,Unga package front desk-ku vandhuruchu. Dayavu seidhu adha eduthukonga.,Tanglish,neutral,Delivery notification,informative
2294,4,"Yes, that time works perfectly for me. Thank you.",English,neutral,Confirmation response,agreement
2232,4,Verification ke liye kya aap apna date of birth confirm kar sakte hain?,Hinglish,neutral,Standard verification,verification_request
1213,1,Naan Tax Bureau-la irundhu Officer John pesren. Unga mela oru vazhakku pending-la iruku.,Tanglish,scam,Authority intimidation,"threatening, urgency"
2420,6,Can you confirm your date of birth for verification?,English,neutral,Standard verification,verification_request
1869,3,Kya aap jaldi se apna credit card expiry date confirm kar sakte hain?,Hinglish,suspicious,Financial info request,"urgency, financial_request"
1373,5,This is Officer John from the Tax Bureau. You have a pending lawsuit against you.,English,scam,Authority intimidation,"threatening, urgency"
1908,4,Legal procedure rokne ke liye kripya apna social security number verify karein.,Hinglish,suspicious,Data harvesting,verification_request
2405,2,"Hello, I am calling to confirm your dentist appointment for tomorrow.",English,neutral,Routine confirmation,"polite, specific_detail"
1392,1,Aapko apni winnings release karne ke liye bas ek choti si processing fee deni hogi.,Hinglish,scam,Advance fee fraud,request_money
2396,4,"Yes, that time works perfectly for me. Thank you.",English,neutral,Confirmation response,agreement
1743,4,Aapko yeh janne ki kya zaroorat hai ki main kaun hoon? Bas instructions follow karein.,Hinglish,suspicious,Defensive response,"aggression, avoidance"
1567,1,"Please en appa amma kitta sollidhinga, avanga romba kovapaduvaanga.",Tanglish,suspicious,Secrecy request,"secrecy, urgency"
1481,5,"Congratulations! You have won a grand prize of $50,000 in our lucky draw.",English,scam,Too good to be true,"excitement, greed"
1966,5,Naan yaaru-nu ungaluku yen theriyanum? Solradha mattum seinga.,Tanglish,suspicious,Defensive response,"aggression, avoidance"
2407,2,"Vanakkam, nalaiku unga dentist appointment-a confirm panna koopidren.",Tanglish,neutral,Routine confirmation,"polite, specific_detail"
2289,1,"Haan, woh waqt mere liye bilkul sahi hai. Shukriya.",Hinglish,neutral,Confirmation response,agreement
1756,2,"Please en appa amma kitta sollidhinga, avanga romba kovapaduvaanga.",Tanglish,suspicious,Secrecy request,"secrecy, urgency"
1631,6,I cannot share more details over the phone for security reasons.,English,suspicious,Evasive behavior,"evasive, defensive"
2465,3,Your package has arrived at the front desk. Please collect it.,English,neutral,Delivery notification,informative
1840,6,Naan yaaru-nu ungaluku yen theriyanum? Solradha mattum seinga.,Tanglish,suspicious,Defensive response,"aggression, avoidance"
1079,3,This is Officer John from the Tax Bureau. You have a pending lawsuit against you.,English,scam,Authority intimidation,"threatening, urgency"
1681,5,"Please en appa amma kitta sollidhinga, avanga romba kovapaduvaanga.",Tanglish,suspicious,Secrecy request,"secrecy, urgency"
2279,1,Your package has arrived at the front desk. Please collect it.,English,neutral,Delivery notification,informative
1927,5,Indha legal procedure-a nirutha dayavu seidhu unga social security number-a verify pannunga.,Tanglish,suspicious,Data harvesting,verification_request
2048,3,Your package has arrived at the front desk. Please collect it.,English,neutral,Delivery notification,informative
1526,6,Please verify your social security number to stop the legal procedure.,English,suspicious,Data harvesting,verification_request
1508,2,Why do you need to know who I am? Just follow the instructions.,English,suspicious,Defensive response,"aggression, avoidance"
1380,1,"Agar aapne turant pay nahi kiya, toh humein arrest warrant issue karna padega.",Hinglish,scam,Threat of arrest,"fear_mongering, urgency"
1104,3,Main Tax Bureau se Officer John bol raha hoon. Aapke khilaaf ek pending lawsuit hai.,Hinglish,scam,Authority intimidation,"threatening, urgency"
2154,6,"Namaste, main kal ke liye aapka dentist appointment confirm karne ke liye call kar raha hoon.",Hinglish,neutral,Routine confirmation,"polite, specific_detail"
1133,5,"Grandma, it's me. I'm in trouble and I need money for bail.",English,scam,Family emergency impersonation,"emotional_manipulation, distress"
1956,4,Legal procedure rokne ke liye kripya apna social security number verify karein.,Hinglish,suspicious,Data harvesting,verification_request
1602,1,Aapko yeh janne ki kya zaroorat hai ki main kaun hoon? Bas instructions follow karein.,Hinglish,suspicious,Defensive response,"aggression, avoidance"
1546,5,"Please en appa amma kitta sollidhinga, avanga romba kovapaduvaanga.",Tanglish,suspicious,Secrecy request,"secrecy, urgency"
1624,6,"Please en appa amma kitta sollidhinga, avanga romba kovapaduvaanga.",Tanglish,suspicious,Secrecy request,"secrecy, urgency"
2238,1,"Haan, woh waqt mere liye bilkul sahi hai. Shukriya.",Hinglish,neutral,Confirmation response,agreement
2196,3,Verification ke liye kya aap apna date of birth confirm kar sakte hain?,Hinglish,neutral,Standard verification,verification_request
2077,1,Verification-kaga unga date of birth-a confirm panna mudiyuma?,Tanglish,neutral,Standard verification,verification_request
2253,6,Verification ke liye kya aap apna date of birth confirm kar sakte hain?,Hinglish,neutral,Standard verification,verification_request
2130,5,"Namaste, main kal ke liye aapka dentist appointment confirm karne ke liye call kar raha hoon.",Hinglish,neutral,Routine confirmation,"polite, specific_detail"
2435,3,Your package has arrived at the front desk. Please collect it.,English,neutral,Delivery notification,informative
1091,1,"Congratulations! You have won a grand prize of $50,000 in our lucky draw.",English,scam,Too good to be true,"excitement, greed"
1394,3,"If you do not pay immediately, we will have to issue an arrest warrant.",English,scam,Threat of arrest,"fear_mongering, urgency"
2426,5,Could you please repeat that? I didn't hear you clearly.,English,neutral,Clarification request,"polite, inquiry"
1386,6,"Agar aapne turant pay nahi kiya, toh humein arrest warrant issue karna padega.",Hinglish,scam,Threat of arrest,"fear_mongering, urgency"
2231,2,Can you confirm your date of birth for verification?,English,neutral,Standard verification,verification_request
2326,4,Konjam thirumba solringala? Neenga sonnadhu sariya kekala.,Tanglish,neutral,Clarification request,"polite, inquiry"
1638,4,Aapko yeh janne ki kya zaroorat hai ki main kaun hoon? Bas instructions follow karein.,Hinglish,suspicious,Defensive response,"aggression, avoidance"
2145,3,Verification ke liye kya aap apna date of birth confirm kar sakte hain?,Hinglish,neutral,Standard verification,verification_request
1523,5,"Please don't tell my parents, they will be very angry.",English,suspicious,Secrecy request,"secrecy, urgency"
2051,4,Can you confirm your date of birth for verification?,English,neutral,Standard verification,verification_request
1964,1,Why do you need to know who I am? Just follow the instructions.,English,suspicious,Defensive response,"aggression, avoidance"
1589,4,Can you quickly confirm your credit card expiry date?,English,suspicious,Financial info request,"urgency, financial_request"
1065,1,"Badhaai ho! Aapne hamare lucky draw mein $50,000 ka grand prize jeeta hai.",Hinglish,scam,Too good to be true,"excitement, greed"
1963,6,Naan yaaru-nu ungaluku yen theriyanum? Solradha mattum seinga.,Tanglish,suspicious,Defensive response,"aggression, avoidance"
2021,4,Your package has arrived at the front desk. Please collect it.,English,neutral,Delivery notification,informative
2219,2,Your package has arrived at the front desk. Please collect it.,English,neutral,Delivery notification,informative
1708,5,"Please en appa amma kitta sollidhinga, avanga romba kovapaduvaanga.",Tanglish,suspicious,Secrecy request,"secrecy, urgency"
1001,1,"Congratulations! You have won a grand prize of $50,000 in our lucky draw.",English,scam,Too good to be true,"excitement, greed"
2467,4,Unga package front desk-ku vandhuruchu. Dayavu seidhu adha eduthukonga.,Tanglish,neutral,Delivery notification,informative
1660,4,Naan yaaru-nu ungaluku yen theriyanum? Solradha mattum seinga.,Tanglish,suspicious,Defensive response,"aggression, avoidance"
2057,1,"Hello, I am calling to confirm your dentist appointment for tomorrow.",English,neutral,Routine confirmation,"polite, specific_detail"
1787,4,"Please don't tell my parents, they will be very angry.",English,suspicious,Secrecy request,"secrecy, urgency"
1277,2,"Grandma, it's me. I'm in trouble and I need money for bail.",English,scam,Family emergency impersonation,"emotional_manipulation, distress"
1075,6,Unga computer-la unga data-va thirudara oru aabathana virus irukradha kandupidichirukom.,Tanglish,scam,False technical alert,"technical_jargon, panic"
1808,3,I cannot share more details over the phone for security reasons.,English,suspicious,Evasive behavior,"evasive, defensive"
2083,3,"Vanakkam, nalaiku unga dentist appointment-a confirm panna koopidren.",Tanglish,neutral,Routine confirmation,"polite, specific_detail"
1039,4,Unga computer-la unga data-va thirudara oru aabathana virus irukradha kandupidichirukom.,Tanglish,scam,False technical alert,"technical_jargon, panic"
1836,2,Security reasons ki wajah se main phone par aur details share nahi kar sakta.,Hinglish,suspicious,Evasive behavior,"evasive, defensive"
1241,6,"If you do not pay immediately, we will have to issue an arrest warrant.",English,scam,Threat of arrest,"fear_mongering, urgency"
2401,5,"Vanakkam, nalaiku unga dentist appointment-a confirm panna koopidren.",Tanglish,neutral,Routine confirmation,"polite, specific_detail"
1884,1,"Please mere parents ko mat batana, woh bohot gussa honge.",Hinglish,suspicious,Secrecy request,"secrecy, urgency"
1517,1,Why do you need to know who I am? Just follow the instructions.,English,suspicious,Defensive response,"aggression, avoidance"
1499,6,We detected a dangerous virus on your computer that is stealing your data.,English,scam,False technical alert,"technical_jargon, panic"
1986,6,Aapko yeh janne ki kya zaroorat hai ki main kaun hoon? Bas instructions follow karein.,Hinglish,suspicious,Defensive response,"aggression, avoidance"
2046,3,Verification ke liye kya aap apna date of birth confirm kar sakte hain?,Hinglish,neutral,Standard verification,verification_request
2390,4,Your package has arrived at the front desk. Please collect it.,English,neutral,Delivery notification,informative
1336,6,"Paati, idhu naan dhaan. Naan oru prachanai-la maatikiten, bail-ku panam thevai padudhu.",Tanglish,scam,Family emergency impersonation,"emotional_manipulation, distress"
1207,2,Unga parisa release panna neenga oru chinna processing fee kattiya aaganum.,Tanglish,scam,Advance fee fraud,request_money
2365,6,"Vanakkam, nalaiku unga dentist appointment-a confirm panna koopidren.",Tanglish,neutral,Routine confirmation,"polite, specific_detail"
2290,4,"Aama, andha time enaku sariya irukum. Nandri.",Tanglish,neutral,Confirmation response,agreement
1477,4,"Vazhthukkal! Enga lucky draw-la neenga $50,000 grand prize win pannirukinga.",Tanglish,scam,Too good to be true,"excitement, greed"
2010,1,Kya aap woh dubaara bol sakte hain? Maine theek se suna nahi.,Hinglish,neutral,Clarification request,"polite, inquiry"
1683,4,Legal procedure rokne ke liye kripya apna social security number verify karein.,Hinglish,suspicious,Data harvesting,verification_request
2344,4,"Vanakkam, nalaiku unga dentist appointment-a confirm panna koopidren.",Tanglish,neutral,Routine confirmation,"polite, specific_detail"
1189,6,"Vazhthukkal! Enga lucky draw-la neenga $50,000 grand prize win pannirukinga.",Tanglish,scam,Too good to be true,"excitement, greed"
1257,4,Main Tax Bureau se Officer John bol raha hoon. Aapke khilaaf ek pending lawsuit hai.,Hinglish,scam,Authority intimidation,"threatening, urgency"
2259,4,Aapka package front desk par aa gaya hai. Kripya usse collect kar lijiye.,Hinglish,neutral,Delivery notification,informative
2378,1,Could you please repeat that? I didn't hear you clearly.,English,neutral,Clarification request,"polite, inquiry"
1997,4,I cannot share more details over the phone for security reasons.,English,suspicious,Evasive behavior,"evasive, defensive"
1354,2,Unga computer-la unga data-va thirudara oru aabathana virus irukradha kandupidichirukom.,Tanglish,scam,False technical alert,"technical_jargon, panic"
1226,1,This is Officer John from the Tax Bureau. You have a pending lawsuit against you.,English,scam,Authority intimidation,"threatening, urgency"
1306,2,"Paati, idhu naan dhaan. Naan oru prachanai-la maatikiten, bail-ku panam thevai padudhu.",Tanglish,scam,Family emergency impersonation,"emotional_manipulation, distress"
1604,4,I cannot share more details over the phone for security reasons.,English,suspicious,Evasive behavior,"evasive, defensive"
1525,1,"Please en appa amma kitta sollidhinga, avanga romba kovapaduvaanga.",Tanglish,suspicious,Secrecy request,"secrecy, urgency"
2157,4,"Namaste, main kal ke liye aapka dentist appointment confirm karne ke liye call kar raha hoon.",Hinglish,neutral,Routine confirmation,"polite, specific_detail"
1412,2,This is Officer John from the Tax Bureau. You have a pending lawsuit against you.,English,scam,Authority intimidation,"threatening, urgency"
1316,4,This is Officer John from the Tax Bureau. You have a pending lawsuit against you.,English,scam,Authority intimidation,"threatening, urgency"
1938,2,"Please mere parents ko mat batana, woh bohot gussa honge.",Hinglish,suspicious,Secrecy request,"secrecy, urgency"
1424,4,"If you do not pay immediately, we will have to issue an arrest warrant.",English,scam,Threat of arrest,"fear_mongering, urgency"
2346,6,Aapka package front desk par aa gaya hai. Kripya usse collect kar lijiye.,Hinglish,neutral,Delivery notification,informative
2212,4,"Aama, andha time enaku sariya irukum. Nandri.",Tanglish,neutral,Confirmation response,agreement
2198,5,"Hello, I am calling to confirm your dentist appointment for tomorrow.",English,neutral,Routine confirmation,"polite, specific_detail"
2283,2,Verification ke liye kya aap apna date of birth confirm kar sakte hain?,Hinglish,neutral,Standard verification,verification_request
2024,3,Can you confirm your date of birth for verification?,English,neutral,Standard verification,verification_request
1416,2,"Agar aapne turant pay nahi kiya, toh humein arrest warrant issue karna padega.",Hinglish,scam,Threat of arrest,"fear_mongering, urgency"
1398,3,"Agar aapne turant pay nahi kiya, toh humein arrest warrant issue karna padega.",Hinglish,scam,Threat of arrest,"fear_mongering, urgency"
2016,2,"Namaste, main kal ke liye aapka dentist appointment confirm karne ke liye call kar raha hoon.",Hinglish,neutral,Routine confirmation,"polite, specific_detail"
1397,6,"If you do not pay immediately, we will have to issue an arrest warrant.",English,scam,Threat of arrest,"fear_mongering, urgency"
2160,2,"Namaste, main kal ke liye aapka dentist appointment confirm karne ke liye call kar raha hoon.",Hinglish,neutral,Routine confirmation,"polite, specific_detail"
1670,5,Can you quickly confirm your credit card expiry date?,English,suspicious,Financial info request,"urgency, financial_request"
2243,6,"Hello, I am calling to confirm your dentist appointment for tomorrow.",English,neutral,Routine confirmation,"polite, specific_detail"
2411,3,"Hello, I am calling to confirm your dentist appointment for tomorrow.",English,neutral,Routine confirmation,"polite, specific_detail"
2170,5,Konjam thirumba solringala? Neenga sonnadhu sariya kekala.,Tanglish,neutral,Clarification request,"polite, inquiry"
1009,6,Unga parisa release panna neenga oru chinna processing fee kattiya aaganum.,Tanglish,scam,Advance fee fraud,request_money
1530,6,"Please mere parents ko mat batana, woh bohot gussa honge.",Hinglish,suspicious,Secrecy request,"secrecy, urgency"
1503,5,"Please mere parents ko mat batana, woh bohot gussa honge.",Hinglish,suspicious,Secrecy request,"secrecy, urgency"
1621,4,Security karanangalukaga ennala phone-la melum vivarangala solla mudiyadhu.,Tanglish,suspicious,Evasive behavior,"evasive, defensive"
1105,6,Naan Tax Bureau-la irundhu Officer John pesren. Unga mela oru vazhakku pending-la iruku.,Tanglish,scam,Authority intimidation,"threatening, urgency"
2293,2,Unga package front desk-ku vandhuruchu. Dayavu seidhu adha eduthukonga.,Tanglish,neutral,Delivery notification,informative
1669,4,Unga credit card expiry date-a konjam seekiram confirm panringala?,Tanglish,suspicious,Financial info request,"urgency, financial_request"
2210,2,"Yes, that time works perfectly for me. Thank you.",English,neutral,Confirmation response,agreement
1763,3,I cannot share more details over the phone for security reasons.,English,suspicious,Evasive behavior,"evasive, defensive"
1366,4,"Vazhthukkal! Enga lucky draw-la neenga $50,000 grand prize win pannirukinga.",Tanglish,scam,Too good to be true,"excitement, greed"
1570,3,Indha legal procedure-a nirutha dayavu seidhu unga social security number-a verify pannunga.,Tanglish,suspicious,Data harvesting,verification_request
1186,6,Naan Tax Bureau-la irundhu Officer John pesren. Unga mela oru vazhakku pending-la iruku.,Tanglish,scam,Authority intimidation,"threatening, urgency"
1160,4,"If you do not pay immediately, we will have to issue an arrest warrant.",English,scam,Threat of arrest,"fear_mongering, urgency"
1131,1,Humne aapke computer mein ek dangerous virus detect kiya hai jo aapka data chura raha hai.,Hinglish,scam,False technical alert,"technical_jargon, panic"
2235,4,"Haan, woh waqt mere liye bilkul sahi hai. Shukriya.",Hinglish,neutral,Confirmation response,agreement
1064,4,"Congratulations! You have won a grand prize of $50,000 in our lucky draw.",English,scam,Too good to be true,"excitement, greed"
2124,3,"Namaste, main kal ke liye aapka dentist appointment confirm karne ke liye call kar raha hoon.",Hinglish,neutral,Routine confirmation,"polite, specific_detail"
1431,1,Aapko apni winnings release karne ke liye bas ek choti si processing fee deni hogi.,Hinglish,scam,Advance fee fraud,request_money
1914,3,Legal procedure rokne ke liye kripya apna social security number verify karein.,Hinglish,suspicious,Data harvesting,verification_request
2278,1,"Vanakkam, nalaiku unga dentist appointment-a confirm panna koopidren.",Tanglish,neutral,Routine confirmation,"polite, specific_detail"
2019,5,Verification ke liye kya aap apna date of birth confirm kar sakte hain?,Hinglish,neutral,Standard verification,verification_request
1830,5,Aapko yeh janne ki kya zaroorat hai ki main kaun hoon? Bas instructions follow karein.,Hinglish,suspicious,Defensive response,"aggression, avoidance"
2182,1,"Aama, andha time enaku sariya irukum. Nandri.",Tanglish,neutral,Confirmation response,agreement
1541,3,"Please don't tell my parents, they will be very angry.",English,suspicious,Secrecy request,"secrecy, urgency"
1857,6,"Please mere parents ko mat batana, woh bohot gussa honge.",Hinglish,suspicious,Secrecy request,"secrecy, urgency"
1206,3,Aapko apni winnings release karne ke liye bas ek choti si processing fee deni hogi.,Hinglish,scam,Advance fee fraud,request_money
2116,4,Verification-kaga unga date of birth-a confirm panna mudiyuma?,Tanglish,neutral,Standard verification,verification_request
2328,6,"Namaste, main kal ke liye aapka dentist appointment confirm karne ke liye call kar raha hoon.",Hinglish,neutral,Routine confirmation,"polite, specific_detail"
1365,1,"Badhaai ho! Aapne hamare lucky draw mein $50,000 ka grand prize jeeta hai.",Hinglish,scam,Too good to be true,"excitement, greed"
2381,5,Could you please repeat that? I didn't hear you clearly.,English,neutral,Clarification request,"polite, inquiry"
2382,1,Kya aap woh dubaara bol sakte hain? Maine theek se suna nahi.,Hinglish,neutral,Clarification request,"polite, inquiry"
1666,6,Security karanangalukaga ennala phone-la melum vivarangala solla mudiyadhu.,Tanglish,suspicious,Evasive behavior,"evasive, defensive"
2038,4,Verification-kaga unga date of birth-a confirm panna mudiyuma?,Tanglish,neutral,Standard verification,verification_request
2476,5,Konjam thirumba solringala? Neenga sonnadhu sariya kekala.,Tanglish,neutral,Clarification request,"polite, inquiry"
2412,6,"Namaste, main kal ke liye aapka dentist appointment confirm karne ke liye call kar raha hoon.",Hinglish,neutral,Routine confirmation,"polite, specific_detail"
2115,2,Verification ke liye kya aap apna date of birth confirm kar sakte hain?,Hinglish,neutral,Standard verification,verification_request
2311,2,"Aama, andha time enaku sariya irukum. Nandri.",Tanglish,neutral,Confirmation response,agreement
1451,4,"Grandma, it's me. I'm in trouble and I need money for bail.",English,scam,Family emergency impersonation,"emotional_manipulation, distress"
1511,5,Can you quickly confirm your credit card expiry date?,English,suspicious,Financial info request,"urgency, financial_request"
2458,6,Unga package front desk-ku vandhuruchu. Dayavu seidhu adha eduthukonga.,Tanglish,neutral,Delivery notification,informative
1549,3,Security karanangalukaga ennala phone-la melum vivarangala solla mudiyadhu.,Tanglish,suspicious,Evasive behavior,"evasive, defensive"
1233,4,Aapko apni winnings release karne ke liye bas ek choti si processing fee deni hogi.,Hinglish,scam,Advance fee fraud,request_money
1435,5,Naan Tax Bureau-la irundhu Officer John pesren. Unga mela oru vazhakku pending-la iruku.,Tanglish,scam,Authority intimidation,"threatening, urgency"
1018,4,Unga parisa release panna neenga oru chinna processing fee kattiya aaganum.,Tanglish,scam,Advance fee fraud,request_money
2369,3,"Hello, I am calling to confirm your dentist appointment for tomorrow.",English,neutral,Routine confirmation,"polite, specific_detail"
1061,1,"Grandma, it's me. I'm in trouble and I need money for bail.",English,scam,Family emergency impersonation,"emotional_manipulation, distress"
2267,4,Your package has arrived at the front desk. Please collect it.,English,neutral,Delivery notification,informative
2305,4,Verification-kaga unga date of birth-a confirm panna mudiyuma?,Tanglish,neutral,Standard verification,verification_request
2084,2,Can you confirm your date of birth for verification?,English,neutral,Standard verification,verification_request
1187,5,"Congratulations! You have won a grand prize of $50,000 in our lucky draw.",English,scam,Too good to be true,"excitement, greed"
2316,2,"Haan, woh waqt mere liye bilkul sahi hai. Shukriya.",Hinglish,neutral,Confirmation response,agreement
2126,5,"Hello, I am calling to confirm your dentist appointment for tomorrow.",English,neutral,Routine confirmation,"polite, specific_detail"
1152,5,"Dadi, main hoon. Main musibat mein hoon aur mujhe bail ke liye paise chahiye.",Hinglish,scam,Family emergency impersonation,"emotional_manipulation, distress"
1452,2,"Dadi, main hoon. Main musibat mein hoon aur mujhe bail ke liye paise chahiye.",Hinglish,scam,Family emergency impersonation,"emotional_manipulation, distress"
1308,4,"Agar aapne turant pay nahi kiya, toh humein arrest warrant issue karna padega.",Hinglish,scam,Threat of arrest,"fear_mongering, urgency"
1863,1,Kya aap jaldi se apna credit card expiry date confirm kar sakte hain?,Hinglish,suspicious,Financial info request,"urgency, financial_request"
2207,5,Your package has arrived at the front desk. Please collect it.,English,neutral,Delivery notification,informative
2236,5,"Aama, andha time enaku sariya irukum. Nandri.",Tanglish,neutral,Confirmation response,agreement
1282,4,Unga computer-la unga data-va thirudara oru aabathana virus irukradha kandupidichirukom.,Tanglish,scam,False technical alert,"technical_jargon, panic"
1734,6,Aapko yeh janne ki kya zaroorat hai ki main kaun hoon? Bas instructions follow karein.,Hinglish,suspicious,Defensive response,"aggression, avoidance"
1027,6,"Neenga udane panam kattalana, naanga arrest warrant issue panna vendi varum.",Tanglish,scam,Threat of arrest,"fear_mongering, urgency"
2291,4,Your package has arrived at the front desk. Please collect it.,English,neutral,Delivery notification,informative
1011,5,Aapko apni winnings release karne ke liye bas ek choti si processing fee deni hogi.,Hinglish,scam,Advance fee fraud,request_money
1246,4,Unga computer-la unga data-va thirudara oru aabathana virus irukradha kandupidichirukom.,Tanglish,scam,False technical alert,"technical_jargon, panic"
1388,3,"If you do not pay immediately, we will have to issue an arrest warrant.",English,scam,Threat of arrest,"fear_mongering, urgency"
2222,6,Your package has arrived at the front desk. Please collect it.,English,neutral,Delivery notification,informative
1557,6,Aapko yeh janne ki kya zaroorat hai ki main kaun hoon? Bas instructions follow karein.,Hinglish,suspicious,Defensive response,"aggression, avoidance"
1258,1,Naan Tax Bureau-la irundhu Officer John pesren. Unga mela oru vazhakku pending-la iruku.,Tanglish,scam,Authority intimidation,"threatening, urgency"
2163,1,"Haan, woh waqt mere liye bilkul sahi hai. Shukriya.",Hinglish,neutral,Confirmation response,agreement
1636,2,Unga credit card expiry date-a konjam seekiram confirm panringala?,Tanglish,suspicious,Financial info request,"urgency, financial_request"
