CONVERSATION_ID,CONVERSATION_STEP,TEXT,LANGUAGE,LABEL,CONTEXT,FEATURES
2206,3,"Vazhthukkal! Enga lucky draw-la neenga $50,000 grand prize win pannirukinga.",Tanglish,scam,Too good to be true,"excitement, greed"
1078,1,Verification-kaga unga date of birth-a confirm panna mudiyuma?,Tanglish,neutral,Standard verification (context dependent),verification_request
2253,1,"Please mere parents ko mat batana, woh bohot gussa honge.",Hinglish,suspicious,Secrecy request,"secrecy, urgency"
1532,4,Can you confirm your date of birth for verification?,English,neutral,Standard verification (context dependent),verification_request
1598,5,Download this remote support software so I can fix the issue for you.,English,scam,Remote access request,"commanding, solution_offer"
2015,4,Please verify your social security number to stop the legal procedure.,English,suspicious,Data harvesting,verification_request
1659,1,"Namaste, main kal ke liye aapka dentist appointment confirm karne ke liye call kar raha hoon.",Hinglish,neutral,Routine confirmation,"polite, specific_detail"
2448,1,Security reasons ki wajah se main phone par aur details share nahi kar sakta.,Hinglish,suspicious,Evasive behavior,"evasive, defensive"
2064,5,Aapka package front desk par aa gaya hai. Kripya usse collect kar lijiye.,Hinglish,neutral,Delivery notification,informative
1672,3,"Aama, andha time enaku sariya irukum. Nandri.",Tanglish,neutral,Confirmation response,agreement
1850,3,Please verify your social security number to stop the legal procedure.,English,suspicious,Data harvesting,verification_request
1563,4,Aapko apni winnings release karne ke liye bas ek choti si processing fee deni hogi.,Hinglish,scam,Advance fee fraud,request_money
2138,5,"Hello, I am calling to confirm your dentist appointment for tomorrow.",English,neutral,Routine confirmation,"polite, specific_detail"
1160,4,"Congratulations! You have won a grand prize of $50,000 in our lucky draw.",English,scam,Too good to be true,"excitement, greed"
1687,3,Indha legal procedure-a nirutha dayavu seidhu unga social security number-a verify pannunga.,Tanglish,suspicious,Data harvesting,verification_request
2083,3,"Paati, idhu naan dhaan. Naan oru prachanai-la maatikiten, bail-ku panam thevai padudhu.",Tanglish,scam,Family emergency impersonation,"emotional_manipulation, distress"
1889,4,Please verify your social security number to stop the legal procedure.,English,suspicious,Data harvesting,verification_request
1093,2,Indha legal procedure-a nirutha dayavu seidhu unga social security number-a verify pannunga.,Tanglish,suspicious,Data harvesting,verification_request
2255,5,We detected a dangerous virus on your computer that is stealing your data.,English,scam,False technical alert,"technical_jargon, panic"
1569,5,"Namaste, main kal ke liye aapka dentist appointment confirm karne ke liye call kar raha hoon.",Hinglish,neutral,Routine confirmation,"polite, specific_detail"
1924,2,"Paati, idhu naan dhaan. Naan oru prachanai-la maatikiten, bail-ku panam thevai padudhu.",Tanglish,scam,Family emergency impersonation,"emotional_manipulation, distress"
1236,1,Humne aapke computer mein ek dangerous virus detect kiya hai jo aapka data chura raha hai.,Hinglish,scam,False technical alert,"technical_jargon, panic"
1916,3,We detected a dangerous virus on your computer that is stealing your data.,English,scam,False technical alert,"technical_jargon, panic"
1680,1,Aapko apni winnings release karne ke liye bas ek choti si processing fee deni hogi.,Hinglish,scam,Advance fee fraud,request_money
1472,3,"Please don't tell my parents, they will be very angry.",English,suspicious,Secrecy request,"secrecy, urgency"
1703,2,This is Officer John from the Tax Bureau. You have a pending lawsuit against you.,English,scam,Authority intimidation,"threatening, urgency"
1667,3,"Congratulations! You have won a grand prize of $50,000 in our lucky draw.",English,scam,Too good to be true,"excitement, greed"
2034,3,"Badhaai ho! Aapne hamare lucky draw mein $50,000 ka grand prize jeeta hai.",Hinglish,scam,Too good to be true,"excitement, greed"
1729,3,Security karanangalukaga ennala phone-la melum vivarangala solla mudiyadhu.,Tanglish,suspicious,Evasive behavior,"evasive, defensive"
1939,1,Security karanangalukaga ennala phone-la melum vivarangala solla mudiyadhu.,Tanglish,suspicious,Evasive behavior,"evasive, defensive"
1179,4,Verification ke liye kya aap apna date of birth confirm kar sakte hain?,Hinglish,neutral,Standard verification (context dependent),verification_request
1632,4,"Dadi, main hoon. Main musibat mein hoon aur mujhe bail ke liye paise chahiye.",Hinglish,scam,Family emergency impersonation,"emotional_manipulation, distress"
1732,3,Verification-kaga unga date of birth-a confirm panna mudiyuma?,Tanglish,neutral,Standard verification (context dependent),verification_request
2288,5,I cannot share more details over the phone for security reasons.,English,suspicious,Evasive behavior,"evasive, defensive"
1444,3,"Aama, andha time enaku sariya irukum. Nandri.",Tanglish,neutral,Confirmation response,agreement
1275,3,Humne aapke computer mein ek dangerous virus detect kiya hai jo aapka data chura raha hai.,Hinglish,scam,False technical alert,"technical_jargon, panic"
1897,4,Indha legal procedure-a nirutha dayavu seidhu unga social security number-a verify pannunga.,Tanglish,suspicious,Data harvesting,verification_request
1424,1,Can you confirm your date of birth for verification?,English,neutral,Standard verification (context dependent),verification_request
1828,5,Unga computer-la unga data-va thirudara oru aabathana virus irukradha kandupidichirukom.,Tanglish,scam,False technical alert,"technical_jargon, panic"
1488,5,"Please mere parents ko mat batana, woh bohot gussa honge.",Hinglish,suspicious,Secrecy request,"secrecy, urgency"
1912,5,"Aama, andha time enaku sariya irukum. Nandri.",Tanglish,neutral,Confirmation response,agreement
2454,1,"Haan, woh waqt mere liye bilkul sahi hai. Shukriya.",Hinglish,neutral,Confirmation response,agreement
2458,4,Unga package front desk-ku vandhuruchu. Dayavu seidhu adha eduthukonga.,Tanglish,neutral,Delivery notification,informative
1122,5,"Haan, woh waqt mere liye bilkul sahi hai. Shukriya.",Hinglish,neutral,Confirmation response,agreement
2199,3,"Badhaai ho! Aapne hamare lucky draw mein $50,000 ka grand prize jeeta hai.",Hinglish,scam,Too good to be true,"excitement, greed"
1603,3,Unga package front desk-ku vandhuruchu. Dayavu seidhu adha eduthukonga.,Tanglish,neutral,Delivery notification,informative
2271,2,Main Tax Bureau se Officer John bol raha hoon. Aapke khilaaf ek pending lawsuit hai.,Hinglish,scam,Authority intimidation,"threatening, urgency"
1086,5,Legal procedure rokne ke liye kripya apna social security number verify karein.,Hinglish,suspicious,Data harvesting,verification_request
1903,5,Unga parisa release panna neenga oru chinna processing fee kattiya aaganum.,Tanglish,scam,Advance fee fraud,request_money
1451,2,Can you confirm your date of birth for verification?,English,neutral,Standard verification (context dependent),verification_request
1061,4,Download this remote support software so I can fix the issue for you.,English,scam,Remote access request,"commanding, solution_offer"
1201,5,"Aama, andha time enaku sariya irukum. Nandri.",Tanglish,neutral,Confirmation response,agreement
1809,2,Aapka package front desk par aa gaya hai. Kripya usse collect kar lijiye.,Hinglish,neutral,Delivery notification,informative
1431,3,"Namaste, main kal ke liye aapka dentist appointment confirm karne ke liye call kar raha hoon.",Hinglish,neutral,Routine confirmation,"polite, specific_detail"
1198,2,"Paati, idhu naan dhaan. Naan oru prachanai-la maatikiten, bail-ku panam thevai padudhu.",Tanglish,scam,Family emergency impersonation,"emotional_manipulation, distress"
1261,3,"Vanakkam, nalaiku unga dentist appointment-a confirm panna koopidren.",Tanglish,neutral,Routine confirmation,"polite, specific_detail"
1638,3,Main Tax Bureau se Officer John bol raha hoon. Aapke khilaaf ek pending lawsuit hai.,Hinglish,scam,Authority intimidation,"threatening, urgency"
2249,5,This is Officer John from the Tax Bureau. You have a pending lawsuit against you.,English,scam,Authority intimidation,"threatening, urgency"
1645,3,Unga parisa release panna neenga oru chinna processing fee kattiya aaganum.,Tanglish,scam,Advance fee fraud,request_money
1937,3,I cannot share more details over the phone for security reasons.,English,suspicious,Evasive behavior,"evasive, defensive"
1180,5,Verification-kaga unga date of birth-a confirm panna mudiyuma?,Tanglish,neutral,Standard verification (context dependent),verification_request
2417,1,"Congratulations! You have won a grand prize of $50,000 in our lucky draw.",English,scam,Too good to be true,"excitement, greed"
1247,4,This is Officer John from the Tax Bureau. You have a pending lawsuit against you.,English,scam,Authority intimidation,"threatening, urgency"
1429,2,"Vanakkam, nalaiku unga dentist appointment-a confirm panna koopidren.",Tanglish,neutral,Routine confirmation,"polite, specific_detail"
2167,1,"Aama, andha time enaku sariya irukum. Nandri.",Tanglish,neutral,Confirmation response,agreement
2224,2,"Vanakkam, nalaiku unga dentist appointment-a confirm panna koopidren.",Tanglish,neutral,Routine confirmation,"polite, specific_detail"
2363,5,This is Officer John from the Tax Bureau. You have a pending lawsuit against you.,English,scam,Authority intimidation,"threatening, urgency"
2312,3,"Congratulations! You have won a grand prize of $50,000 in our lucky draw.",English,scam,Too good to be true,"excitement, greed"
2166,3,"Haan, woh waqt mere liye bilkul sahi hai. Shukriya.",Hinglish,neutral,Confirmation response,agreement
2162,5,I cannot share more details over the phone for security reasons.,English,suspicious,Evasive behavior,"evasive, defensive"
2240,4,Your package has arrived at the front desk. Please collect it.,English,neutral,Delivery notification,informative
2095,2,Unga package front desk-ku vandhuruchu. Dayavu seidhu adha eduthukonga.,Tanglish,neutral,Delivery notification,informative
1814,1,Please verify your social security number to stop the legal procedure.,English,suspicious,Data harvesting,verification_request
2228,1,I cannot share more details over the phone for security reasons.,English,suspicious,Evasive behavior,"evasive, defensive"
1450,4,Indha legal procedure-a nirutha dayavu seidhu unga social security number-a verify pannunga.,Tanglish,suspicious,Data harvesting,verification_request
1339,4,"Indha remote support software-a download pannunga, appo dhaan ennala indha prachanaya sari panna mudiyum.",Tanglish,scam,Remote access request,"commanding, solution_offer"
1516,5,"Vazhthukkal! Enga lucky draw-la neenga $50,000 grand prize win pannirukinga.",Tanglish,scam,Too good to be true,"excitement, greed"
1059,4,Aapko apni winnings release karne ke liye bas ek choti si processing fee deni hogi.,Hinglish,scam,Advance fee fraud,request_money
1578,1,Security reasons ki wajah se main phone par aur details share nahi kar sakta.,Hinglish,suspicious,Evasive behavior,"evasive, defensive"
1538,5,You just need to pay a small processing fee to release your winnings.,English,scam,Advance fee fraud,request_money
2146,4,Verification-kaga unga date of birth-a confirm panna mudiyuma?,Tanglish,neutral,Standard verification (context dependent),verification_request
1870,3,Security karanangalukaga ennala phone-la melum vivarangala solla mudiyadhu.,Tanglish,suspicious,Evasive behavior,"evasive, defensive"
1277,5,Can you confirm your date of birth for verification?,English,neutral,Standard verification (context dependent),verification_request
1953,4,Security reasons ki wajah se main phone par aur details share nahi kar sakta.,Hinglish,suspicious,Evasive behavior,"evasive, defensive"
1336,1,"Neenga udane panam kattalana, naanga arrest warrant issue panna vendi varum.",Tanglish,scam,Threat of arrest,"fear_mongering, urgency"
1601,2,Your package has arrived at the front desk. Please collect it.,English,neutral,Delivery notification,informative
2239,4,Verification-kaga unga date of birth-a confirm panna mudiyuma?,Tanglish,neutral,Standard verification (context dependent),verification_request
1785,3,"Haan, woh waqt mere liye bilkul sahi hai. Shukriya.",Hinglish,neutral,Confirmation response,agreement
1192,5,Unga computer-la unga data-va thirudara oru aabathana virus irukradha kandupidichirukom.,Tanglish,scam,False technical alert,"technical_jargon, panic"
1082,4,This is Officer John from the Tax Bureau. You have a pending lawsuit against you.,English,scam,Authority intimidation,"threatening, urgency"
1386,2,"Please mere parents ko mat batana, woh bohot gussa honge.",Hinglish,suspicious,Secrecy request,"secrecy, urgency"
1503,5,"Dadi, main hoon. Main musibat mein hoon aur mujhe bail ke liye paise chahiye.",Hinglish,scam,Family emergency impersonation,"emotional_manipulation, distress"
1691,5,This is Officer John from the Tax Bureau. You have a pending lawsuit against you.,English,scam,Authority intimidation,"threatening, urgency"
2173,3,Verification-kaga unga date of birth-a confirm panna mudiyuma?,Tanglish,neutral,Standard verification (context dependent),verification_request
1628,5,"Congratulations! You have won a grand prize of $50,000 in our lucky draw.",English,scam,Too good to be true,"excitement, greed"
1405,4,Unga package front desk-ku vandhuruchu. Dayavu seidhu adha eduthukonga.,Tanglish,neutral,Delivery notification,informative
1257,2,"Dadi, main hoon. Main musibat mein hoon aur mujhe bail ke liye paise chahiye.",Hinglish,scam,Family emergency impersonation,"emotional_manipulation, distress"
1948,1,Indha legal procedure-a nirutha dayavu seidhu unga social security number-a verify pannunga.,Tanglish,suspicious,Data harvesting,verification_request
1463,2,This is Officer John from the Tax Bureau. You have a pending lawsuit against you.,English,scam,Authority intimidation,"threatening, urgency"
2482,4,Unga package front desk-ku vandhuruchu. Dayavu seidhu adha eduthukonga.,Tanglish,neutral,Delivery notification,informative
1106,2,"Congratulations! You have won a grand prize of $50,000 in our lucky draw.",English,scam,Too good to be true,"excitement, greed"
1658,4,"Hello, I am calling to confirm your dentist appointment for tomorrow.",English,neutral,Routine confirmation,"polite, specific_detail"
1733,5,We detected a dangerous virus on your computer that is stealing your data.,English,scam,False technical alert,"technical_jargon, panic"
2052,4,"Badhaai ho! Aapne hamare lucky draw mein $50,000 ka grand prize jeeta hai.",Hinglish,scam,Too good to be true,"excitement, greed"
2313,1,"Badhaai ho! Aapne hamare lucky draw mein $50,000 ka grand prize jeeta hai.",Hinglish,scam,Too good to be true,"excitement, greed"
2001,4,Yeh remote support software download kijiye taaki main yeh issue fix kar sakoon.,Hinglish,scam,Remote access request,"commanding, solution_offer"
2092,4,Unga computer-la unga data-va thirudara oru aabathana virus irukradha kandupidichirukom.,Tanglish,scam,False technical alert,"technical_jargon, panic"
1986,5,Security reasons ki wajah se main phone par aur details share nahi kar sakta.,Hinglish,suspicious,Evasive behavior,"evasive, defensive"
2078,4,Please verify your social security number to stop the legal procedure.,English,suspicious,Data harvesting,verification_request
1784,5,"Yes, that time works perfectly for me. Thank you.",English,neutral,Confirmation response,agreement
2159,1,"Grandma, it's me. I'm in trouble and I need money for bail.",English,scam,Family emergency impersonation,"emotional_manipulation, distress"
2068,4,"Indha remote support software-a download pannunga, appo dhaan ennala indha prachanaya sari panna mudiyum.",Tanglish,scam,Remote access request,"commanding, solution_offer"
1942,2,Unga package front desk-ku vandhuruchu. Dayavu seidhu adha eduthukonga.,Tanglish,neutral,Delivery notification,informative
1111,5,"Vazhthukkal! Enga lucky draw-la neenga $50,000 grand prize win pannirukinga.",Tanglish,scam,Too good to be true,"excitement, greed"
2111,2,"Congratulations! You have won a grand prize of $50,000 in our lucky draw.",English,scam,Too good to be true,"excitement, greed"
1980,4,Aapka package front desk par aa gaya hai. Kripya usse collect kar lijiye.,Hinglish,neutral,Delivery notification,informative
1484,1,"Grandma, it's me. I'm in trouble and I need money for bail.",English,scam,Family emergency impersonation,"emotional_manipulation, distress"
2150,1,Can you confirm your date of birth for verification?,English,neutral,Standard verification (context dependent),verification_request
2038,2,Indha legal procedure-a nirutha dayavu seidhu unga social security number-a verify pannunga.,Tanglish,suspicious,Data harvesting,verification_request
2097,3,"Agar aapne turant pay nahi kiya, toh humein arrest warrant issue karna padega.",Hinglish,scam,Threat of arrest,"fear_mongering, urgency"
1325,4,We detected a dangerous virus on your computer that is stealing your data.,English,scam,False technical alert,"technical_jargon, panic"
1707,5,"Haan, woh waqt mere liye bilkul sahi hai. Shukriya.",Hinglish,neutral,Confirmation response,agreement
1262,2,You just need to pay a small processing fee to release your winnings.,English,scam,Advance fee fraud,request_money
1300,3,Unga package front desk-ku vandhuruchu. Dayavu seidhu adha eduthukonga.,Tanglish,neutral,Delivery notification,informative
1955,3,"Please don't tell my parents, they will be very angry.",English,suspicious,Secrecy request,"secrecy, urgency"
1791,3,"Haan, woh waqt mere liye bilkul sahi hai. Shukriya.",Hinglish,neutral,Confirmation response,agreement
1363,4,"Vanakkam, nalaiku unga dentist appointment-a confirm panna koopidren.",Tanglish,neutral,Routine confirmation,"polite, specific_detail"
1224,3,Aapka package front desk par aa gaya hai. Kripya usse collect kar lijiye.,Hinglish,neutral,Delivery notification,informative
1457,4,"Please don't tell my parents, they will be very angry.",English,suspicious,Secrecy request,"secrecy, urgency"
1329,1,Main Tax Bureau se Officer John bol raha hoon. Aapke khilaaf ek pending lawsuit hai.,Hinglish,scam,Authority intimidation,"threatening, urgency"
1999,4,"Aama, andha time enaku sariya irukum. Nandri.",Tanglish,neutral,Confirmation response,agreement
1462,5,Naan Tax Bureau-la irundhu Officer John pesren. Unga mela oru vazhakku pending-la iruku.,Tanglish,scam,Authority intimidation,"threatening, urgency"
1480,5,"Aama, andha time enaku sariya irukum. Nandri.",Tanglish,neutral,Confirmation response,agreement
1454,4,"Yes, that time works perfectly for me. Thank you.",English,neutral,Confirmation response,agreement
1688,2,I cannot share more details over the phone for security reasons.,English,suspicious,Evasive behavior,"evasive, defensive"
1992,2,Humne aapke computer mein ek dangerous virus detect kiya hai jo aapka data chura raha hai.,Hinglish,scam,False technical alert,"technical_jargon, panic"
1931,3,Can you confirm your date of birth for verification?,English,neutral,Standard verification (context dependent),verification_request
2437,5,Unga computer-la unga data-va thirudara oru aabathana virus irukradha kandupidichirukom.,Tanglish,scam,False technical alert,"technical_jargon, panic"
1654,3,Security karanangalukaga ennala phone-la melum vivarangala solla mudiyadhu.,Tanglish,suspicious,Evasive behavior,"evasive, defensive"
1760,3,Download this remote support software so I can fix the issue for you.,English,scam,Remote access request,"commanding, solution_offer"
1925,4,Your package has arrived at the front desk. Please collect it.,English,neutral,Delivery notification,informative
2211,2,Aapko apni winnings release karne ke liye bas ek choti si processing fee deni hogi.,Hinglish,scam,Advance fee fraud,request_money
2151,5,Verification ke liye kya aap apna date of birth confirm kar sakte hain?,Hinglish,neutral,Standard verification (context dependent),verification_request
1697,5,You just need to pay a small processing fee to release your winnings.,English,scam,Advance fee fraud,request_money
1266,2,Main Tax Bureau se Officer John bol raha hoon. Aapke khilaaf ek pending lawsuit hai.,Hinglish,scam,Authority intimidation,"threatening, urgency"
1471,2,Unga package front desk-ku vandhuruchu. Dayavu seidhu adha eduthukonga.,Tanglish,neutral,Delivery notification,informative
2154,4,"Namaste, main kal ke liye aapka dentist appointment confirm karne ke liye call kar raha hoon.",Hinglish,neutral,Routine confirmation,"polite, specific_detail"
2282,3,"Hello, I am calling to confirm your dentist appointment for tomorrow.",English,neutral,Routine confirmation,"polite, specific_detail"
1589,3,Can you confirm your date of birth for verification?,English,neutral,Standard verification (context dependent),verification_request
1420,2,"Vanakkam, nalaiku unga dentist appointment-a confirm panna koopidren.",Tanglish,neutral,Routine confirmation,"polite, specific_detail"
1040,1,We detected a dangerous virus on your computer that is stealing your data.,English,scam,False technical alert,"technical_jargon, panic"
1448,3,Please verify your social security number to stop the legal procedure.,English,suspicious,Data harvesting,verification_request
1976,2,"If you do not pay immediately, we will have to issue an arrest warrant.",English,scam,Threat of arrest,"fear_mongering, urgency"
2044,3,"Paati, idhu naan dhaan. Naan oru prachanai-la maatikiten, bail-ku panam thevai padudhu.",Tanglish,scam,Family emergency impersonation,"emotional_manipulation, distress"
2065,1,Unga package front desk-ku vandhuruchu. Dayavu seidhu adha eduthukonga.,Tanglish,neutral,Delivery notification,informative
1034,1,Can you confirm your date of birth for verification?,English,neutral,Standard verification (context dependent),verification_request
2254,4,"Please en appa amma kitta sollidhinga, avanga romba kovapaduvaanga.",Tanglish,suspicious,Secrecy request,"secrecy, urgency"
2486,4,"Grandma, it's me. I'm in trouble and I need money for bail.",English,scam,Family emergency impersonation,"emotional_manipulation, distress"
1223,1,Your package has arrived at the front desk. Please collect it.,English,neutral,Delivery notification,informative
1475,2,"Congratulations! You have won a grand prize of $50,000 in our lucky draw.",English,scam,Too good to be true,"excitement, greed"
1862,2,"Grandma, it's me. I'm in trouble and I need money for bail.",English,scam,Family emergency impersonation,"emotional_manipulation, distress"
1594,2,"Vazhthukkal! Enga lucky draw-la neenga $50,000 grand prize win pannirukinga.",Tanglish,scam,Too good to be true,"excitement, greed"
2028,3,"Namaste, main kal ke liye aapka dentist appointment confirm karne ke liye call kar raha hoon.",Hinglish,neutral,Routine confirmation,"polite, specific_detail"
1742,4,You just need to pay a small processing fee to release your winnings.,English,scam,Advance fee fraud,request_money
1970,1,"Grandma, it's me. I'm in trouble and I need money for bail.",English,scam,Family emergency impersonation,"emotional_manipulation, distress"
1765,3,"Vazhthukkal! Enga lucky draw-la neenga $50,000 grand prize win pannirukinga.",Tanglish,scam,Too good to be true,"excitement, greed"
1181,1,"Please don't tell my parents, they will be very angry.",English,suspicious,Secrecy request,"secrecy, urgency"
2300,2,Please verify your social security number to stop the legal procedure.,English,suspicious,Data harvesting,verification_request
1362,1,"Namaste, main kal ke liye aapka dentist appointment confirm karne ke liye call kar raha hoon.",Hinglish,neutral,Routine confirmation,"polite, specific_detail"
1518,3,"Agar aapne turant pay nahi kiya, toh humein arrest warrant issue karna padega.",Hinglish,scam,Threat of arrest,"fear_mongering, urgency"
1245,5,Main Tax Bureau se Officer John bol raha hoon. Aapke khilaaf ek pending lawsuit hai.,Hinglish,scam,Authority intimidation,"threatening, urgency"
2498,3,Your package has arrived at the front desk. Please collect it.,English,neutral,Delivery notification,informative
1843,4,"Neenga udane panam kattalana, naanga arrest warrant issue panna vendi varum.",Tanglish,scam,Threat of arrest,"fear_mongering, urgency"
1366,2,"Please en appa amma kitta sollidhinga, avanga romba kovapaduvaanga.",Tanglish,suspicious,Secrecy request,"secrecy, urgency"
1671,5,"Haan, woh waqt mere liye bilkul sahi hai. Shukriya.",Hinglish,neutral,Confirmation response,agreement
1723,5,Naan Tax Bureau-la irundhu Officer John pesren. Unga mela oru vazhakku pending-la iruku.,Tanglish,scam,Authority intimidation,"threatening, urgency"
1233,2,"Agar aapne turant pay nahi kiya, toh humein arrest warrant issue karna padega.",Hinglish,scam,Threat of arrest,"fear_mongering, urgency"
1537,3,Unga parisa release panna neenga oru chinna processing fee kattiya aaganum.,Tanglish,scam,Advance fee fraud,request_money
1747,2,Unga parisa release panna neenga oru chinna processing fee kattiya aaganum.,Tanglish,scam,Advance fee fraud,request_money
1829,3,Can you confirm your date of birth for verification?,English,neutral,Standard verification (context dependent),verification_request
2093,3,Your package has arrived at the front desk. Please collect it.,English,neutral,Delivery notification,informative
1514,5,"Congratulations! You have won a grand prize of $50,000 in our lucky draw.",English,scam,Too good to be true,"excitement, greed"
1585,1,Naan Tax Bureau-la irundhu Officer John pesren. Unga mela oru vazhakku pending-la iruku.,Tanglish,scam,Authority intimidation,"threatening, urgency"
1100,4,"Yes, that time works perfectly for me. Thank you.",English,neutral,Confirmation response,agreement
2328,2,Verification ke liye kya aap apna date of birth confirm kar sakte hain?,Hinglish,neutral,Standard verification (context dependent),verification_request
1388,5,Please verify your social security number to stop the legal procedure.,English,suspicious,Data harvesting,verification_request
2496,4,"Dadi, main hoon. Main musibat mein hoon aur mujhe bail ke liye paise chahiye.",Hinglish,scam,Family emergency impersonation,"emotional_manipulation, distress"
2198,2,"Congratulations! You have won a grand prize of $50,000 in our lucky draw.",English,scam,Too good to be true,"excitement, greed"
2088,4,"Agar aapne turant pay nahi kiya, toh humein arrest warrant issue karna padega.",Hinglish,scam,Threat of arrest,"fear_mongering, urgency"
2368,5,"Vanakkam, nalaiku unga dentist appointment-a confirm panna koopidren.",Tanglish,neutral,Routine confirmation,"polite, specific_detail"
1033,5,"Paati, idhu naan dhaan. Naan oru prachanai-la maatikiten, bail-ku panam thevai padudhu.",Tanglish,scam,Family emergency impersonation,"emotional_manipulation, distress"
1812,2,"Agar aapne turant pay nahi kiya, toh humein arrest warrant issue karna padega.",Hinglish,scam,Threat of arrest,"fear_mongering, urgency"
1682,2,Please verify your social security number to stop the legal procedure.,English,suspicious,Data harvesting,verification_request
1523,2,Download this remote support software so I can fix the issue for you.,English,scam,Remote access request,"commanding, solution_offer"
1525,1,"Indha remote support software-a download pannunga, appo dhaan ennala indha prachanaya sari panna mudiyum.",Tanglish,scam,Remote access request,"commanding, solution_offer"
2027,5,"Hello, I am calling to confirm your dentist appointment for tomorrow.",English,neutral,Routine confirmation,"polite, specific_detail"
2394,5,Legal procedure rokne ke liye kripya apna social security number verify karein.,Hinglish,suspicious,Data harvesting,verification_request
1073,3,We detected a dangerous virus on your computer that is stealing your data.,English,scam,False technical alert,"technical_jargon, panic"
1302,2,Yeh remote support software download kijiye taaki main yeh issue fix kar sakoon.,Hinglish,scam,Remote access request,"commanding, solution_offer"
1859,4,"Congratulations! You have won a grand prize of $50,000 in our lucky draw.",English,scam,Too good to be true,"excitement, greed"
2372,3,We detected a dangerous virus on your computer that is stealing your data.,English,scam,False technical alert,"technical_jargon, panic"
2429,5,Can you confirm your date of birth for verification?,English,neutral,Standard verification (context dependent),verification_request
1790,4,"Yes, that time works perfectly for me. Thank you.",English,neutral,Confirmation response,agreement
1947,4,Legal procedure rokne ke liye kripya apna social security number verify karein.,Hinglish,suspicious,Data harvesting,verification_request
1326,5,Humne aapke computer mein ek dangerous virus detect kiya hai jo aapka data chura raha hai.,Hinglish,scam,False technical alert,"technical_jargon, panic"
1750,2,"Paati, idhu naan dhaan. Naan oru prachanai-la maatikiten, bail-ku panam thevai padudhu.",Tanglish,scam,Family emergency impersonation,"emotional_manipulation, distress"
1422,1,"Please mere parents ko mat batana, woh bohot gussa honge.",Hinglish,suspicious,Secrecy request,"secrecy, urgency"
2062,2,"Vazhthukkal! Enga lucky draw-la neenga $50,000 grand prize win pannirukinga.",Tanglish,scam,Too good to be true,"excitement, greed"
1109,3,"Congratulations! You have won a grand prize of $50,000 in our lucky draw.",English,scam,Too good to be true,"excitement, greed"
1891,3,Indha legal procedure-a nirutha dayavu seidhu unga social security number-a verify pannunga.,Tanglish,suspicious,Data harvesting,verification_request
2395,5,Indha legal procedure-a nirutha dayavu seidhu unga social security number-a verify pannunga.,Tanglish,suspicious,Data harvesting,verification_request
1500,5,"Badhaai ho! Aapne hamare lucky draw mein $50,000 ka grand prize jeeta hai.",Hinglish,scam,Too good to be true,"excitement, greed"
1050,3,Humne aapke computer mein ek dangerous virus detect kiya hai jo aapka data chura raha hai.,Hinglish,scam,False technical alert,"technical_jargon, panic"
1112,1,Download this remote support software so I can fix the issue for you.,English,scam,Remote access request,"commanding, solution_offer"
1969,4,Naan Tax Bureau-la irundhu Officer John pesren. Unga mela oru vazhakku pending-la iruku.,Tanglish,scam,Authority intimidation,"threatening, urgency"
1352,5,We detected a dangerous virus on your computer that is stealing your data.,English,scam,False technical alert,"technical_jargon, panic"
1624,3,"Vanakkam, nalaiku unga dentist appointment-a confirm panna koopidren.",Tanglish,neutral,Routine confirmation,"polite, specific_detail"
1744,5,Unga parisa release panna neenga oru chinna processing fee kattiya aaganum.,Tanglish,scam,Advance fee fraud,request_money
1622,3,"Hello, I am calling to confirm your dentist appointment for tomorrow.",English,neutral,Routine confirmation,"polite, specific_detail"
1517,5,"If you do not pay immediately, we will have to issue an arrest warrant.",English,scam,Threat of arrest,"fear_mongering, urgency"
2186,4,Download this remote support software so I can fix the issue for you.,English,scam,Remote access request,"commanding, solution_offer"
1768,1,Security karanangalukaga ennala phone-la melum vivarangala solla mudiyadhu.,Tanglish,suspicious,Evasive behavior,"evasive, defensive"
1161,2,"Badhaai ho! Aapne hamare lucky draw mein $50,000 ka grand prize jeeta hai.",Hinglish,scam,Too good to be true,"excitement, greed"
2413,2,Unga computer-la unga data-va thirudara oru aabathana virus irukradha kandupidichirukom.,Tanglish,scam,False technical alert,"technical_jargon, panic"
1020,4,Legal procedure rokne ke liye kripya apna social security number verify karein.,Hinglish,suspicious,Data harvesting,verification_request
1396,4,"Aama, andha time enaku sariya irukum. Nandri.",Tanglish,neutral,Confirmation response,agreement
1820,3,We detected a dangerous virus on your computer that is stealing your data.,English,scam,False technical alert,"technical_jargon, panic"
2250,4,Main Tax Bureau se Officer John bol raha hoon. Aapke khilaaf ek pending lawsuit hai.,Hinglish,scam,Authority intimidation,"threatening, urgency"
2385,2,Humne aapke computer mein ek dangerous virus detect kiya hai jo aapka data chura raha hai.,Hinglish,scam,False technical alert,"technical_jargon, panic"
1871,2,Your package has arrived at the front desk. Please collect it.,English,neutral,Delivery notification,informative
1002,2,"Haan, woh waqt mere liye bilkul sahi hai. Shukriya.",Hinglish,neutral,Confirmation response,agreement
2310,5,Main Tax Bureau se Officer John bol raha hoon. Aapke khilaaf ek pending lawsuit hai.,Hinglish,scam,Authority intimidation,"threatening, urgency"
